GEOID,class,value,year
13121011420,21,221.35294117647058,2008
13121011420,22,292.8352941176471,2008
13121011420,41,239.8549019607843,2008
13121011420,23,207.2,2008
13121011420,42,41.160784313725486,2008
13121011420,81,3.0,2008
13121011420,43,83.0,2008
13121011420,95,9.0,2008
13121011420,11,4.0,2008
13121011620,31,2.0,2008
13121011620,11,478.25882352941176,2008
13121011620,52,1.0,2008
13121011620,71,23.0,2008
13121011620,24,118.0,2008
13121011620,90,131.13725490196077,2008
13121011620,22,1724.4039215686278,2008
13121011620,41,627.5647058823529,2008
13121011620,23,522.7294117647059,2008
13121011620,81,109.51764705882353,2008
13121011620,42,393.96078431372547,2008
13121011620,43,188.31372549019608,2008
13121011620,21,1749.9372549019606,2008
13121011614,31,33.0,2008
13121011614,95,11.0,2008
13121011614,11,25.0,2008
13121011614,52,11.047058823529412,2008
13121011614,71,79.0,2008
13121011614,24,655.0,2008
13121011614,90,43.0,2008
13121011614,22,1621.764705882353,2008
13121011614,23,1408.235294117647,2008
13121011614,42,289.5803921568628,2008
13121011614,81,15.0,2008
13121011614,41,542.9803921568628,2008
13121011614,43,157.78823529411764,2008
13121011614,21,1443.5294117647059,2008
13121010211,71,11.0,2008
13121010211,24,56.0,2008
13121010211,21,1100.0039215686274,2008
13121010211,22,504.0,2008
13121010211,42,485.0,2008
13121010211,23,207.0,2008
13121010211,81,12.0,2008
13121010211,41,258.0078431372549,2008
13121010211,43,580.0,2008
13121010211,11,20.0,2008
13121010211,31,10.0,2008
13121011621,31,33.0,2008
13121011621,11,391.56470588235277,2008
13121011621,95,39.0,2008
13121011621,52,41.0,2008
13121011621,71,45.0,2008
13121011621,24,759.0,2008
13121011621,90,554.7607843137254,2008
13121011621,22,1997.4392156862748,2008
13121011621,42,613.0,2008
13121011621,23,1695.4980392156863,2008
13121011621,81,237.478431372549,2008
13121011621,41,707.4784313725489,2008
13121011621,43,305.6588235294118,2008
13121011621,21,2147.3843137254903,2008
13121011619,31,24.0,2008
13121011619,95,8.0,2008
13121011619,11,5.0,2008
13121011619,52,24.0,2008
13121011619,71,34.0,2008
13121011619,24,451.98823529411766,2008
13121011619,90,488.43921568627445,2008
13121011619,22,1184.0313725490196,2008
13121011619,41,774.1098039215689,2008
13121011619,23,1163.6627450980393,2008
13121011619,81,139.0,2008
13121011619,42,329.4470588235294,2008
13121011619,43,198.16470588235293,2008
13121011619,21,1064.7843137254906,2008
13121011623,52,7.0,2008
13121011623,11,84.41568627450981,2008
13121011623,31,1.0,2008
13121011623,71,25.0,2008
13121011623,24,320.0,2008
13121011623,90,15.0,2008
13121011623,22,2454.7686274509806,2008
13121011623,42,364.0,2008
13121011623,23,1164.8196078431372,2008
13121011623,81,95.0,2008
13121011623,41,623.4039215686274,2008
13121011623,43,240.07843137254903,2008
13121011623,21,1938.9529411764706,2008
13121011622,31,34.43921568627451,2008
13121011622,11,177.0156862745099,2008
13121011622,95,15.0,2008
13121011622,52,70.0,2008
13121011622,71,280.7607843137255,2008
13121011622,24,392.3411764705882,2008
13121011622,90,413.44313725490196,2008
13121011622,22,2732.149019607843,2008
13121011622,41,3854.3607843137283,2008
13121011622,82,1.0,2008
13121011622,23,1452.4,2008
13121011622,81,2211.5333333333333,2008
13121011622,42,1422.278431372549,2008
13121011622,43,777.2588235294119,2008
13121011622,21,2399.0470588235294,2008
13121012000,23,398.7647058823529,2008
13121012000,24,437.58039215686273,2008
13121012000,22,264.0,2008
13121012000,21,128.0,2008
13121010303,31,51.0,2008
13121010303,11,704.4627450980395,2008
13121010303,95,60.73725490196078,2008
13121010303,52,108.0,2008
13121010303,71,315.0,2008
13121010303,24,5079.474509803921,2008
13121010303,90,776.1686274509804,2008
13121010303,43,1165.7607843137255,2008
13121010303,23,3219.878431372549,2008
13121010303,41,8050.792156862743,2008
13121010303,81,295.7686274509804,2008
13121010303,42,5784.870588235294,2008
13121010303,22,3593.835294117647,2008
13121010303,21,3812.9764705882353,2008
13121000600,23,327.2470588235294,2008
13121000600,24,433.7960784313725,2008
13121000600,22,128.4392156862745,2008
13121000600,21,54.0,2008
13121001700,23,259.92549019607844,2008
13121001700,24,287.278431372549,2008
13121001700,22,206.14901960784314,2008
13121001700,21,63.36862745098039,2008
13121009000,24,80.0,2008
13121009000,90,0.7529411764705882,2008
13121009000,43,130.77254901960782,2008
13121009000,41,93.53333333333333,2008
13121009000,23,121.85490196078432,2008
13121009000,42,220.8078431372549,2008
13121009000,22,296.4588235294118,2008
13121009000,21,1464.8117647058823,2008
13121009000,31,4.0,2008
13121007002,71,10.929411764705883,2008
13121007002,24,669.0078431372549,2008
13121007002,90,13.749019607843136,2008
13121007002,22,679.6470588235294,2008
13121007002,41,328.37254901960796,2008
13121007002,23,579.0588235294118,2008
13121007002,81,79.078431372549,2008
13121007002,42,308.23921568627446,2008
13121007002,43,164.0705882352941,2008
13121007002,21,939.4862745098035,2008
13121007002,31,1.0,2008
13121009900,71,30.0,2008
13121009900,24,64.9921568627451,2008
13121009900,21,2507.007843137255,2008
13121009900,22,753.9372549019608,2008
13121009900,23,257.0,2008
13121009900,42,1510.9960784313726,2008
13121009900,81,32.0,2008
13121009900,41,468.0,2008
13121009900,43,1186.0,2008
13121009900,11,7.0,2008
13121009900,52,1.0,2008
13121010514,52,548.0,2008
13121010514,11,681.0,2008
13121010514,95,64.0,2008
13121010514,31,112.0,2008
13121010514,71,2085.964705882353,2008
13121010514,24,1067.0,2008
13121010514,90,879.4901960784314,2008
13121010514,22,3348.9607843137255,2008
13121010514,42,10844.549019607844,2008
13121010514,23,1815.0980392156862,2008
13121010514,81,2850.0,2008
13121010514,41,11047.270588235295,2008
13121010514,43,2312.2078431372547,2008
13121010514,21,7199.047058823529,2008
13121011000,24,490.7294117647059,2008
13121011000,22,608.1568627450979,2008
13121011000,41,89.92941176470589,2008
13121011000,23,468.19215686274504,2008
13121011000,81,5.0,2008
13121011000,42,46.85490196078431,2008
13121011000,43,41.70196078431373,2008
13121011000,21,459.38039215686274,2008
13121000100,95,6.0,2008
13121000100,11,1.0,2008
13121000100,52,1.0,2008
13121000100,71,1.0,2008
13121000100,24,79.25098039215686,2008
13121000100,90,45.63921568627451,2008
13121000100,22,575.6313725490196,2008
13121000100,41,156.13725490196077,2008
13121000100,23,117.53725490196078,2008
13121000100,81,42.0,2008
13121000100,42,360.2745098039216,2008
13121000100,43,157.2156862745098,2008
13121000100,21,1083.2156862745096,2008
13121000200,24,176.0,2008
13121000200,43,56.0,2008
13121000200,23,252.321568627451,2008
13121000200,42,76.0,2008
13121000200,41,37.772549019607844,2008
13121000200,22,564.4784313725492,2008
13121000200,21,971.3058823529411,2008
13121000400,71,9.0,2008
13121000400,24,200.00392156862745,2008
13121000400,21,409.678431372549,2008
13121000400,22,287.05490196078426,2008
13121000400,41,104.21960784313725,2008
13121000400,23,222.05490196078432,2008
13121000400,81,70.0,2008
13121000400,42,8.0,2008
13121000400,43,18.0,2008
13121000400,11,46.0,2008
13121000400,52,7.0,2008
13121010122,24,200.0,2008
13121010122,22,457.06666666666683,2008
13121010122,41,151.14117647058822,2008
13121010122,23,489.01960784313724,2008
13121010122,81,8.858823529411765,2008
13121010122,42,189.04313725490195,2008
13121010122,43,151.31764705882352,2008
13121010122,21,656.8000000000002,2008
13121010122,31,3.0,2008
13121009502,71,3.0,2008
13121009502,24,220.01960784313724,2008
13121009502,22,263.0,2008
13121009502,42,186.0,2008
13121009502,23,294.0078431372549,2008
13121009502,81,3.0,2008
13121009502,41,39.0,2008
13121009502,43,84.0,2008
13121009502,21,394.0,2008
13121009602,71,2.0,2008
13121009602,24,411.70588235294116,2008
13121009602,22,245.78431372549028,2008
13121009602,23,233.12941176470588,2008
13121009602,42,161.97647058823532,2008
13121009602,81,3.0,2008
13121009602,41,45.90196078431373,2008
13121009602,43,49.0,2008
13121009602,21,505.5372549019607,2008
13121009602,52,1.0,2008
13121009404,71,0.8784313725490196,2008
13121009404,24,71.27450980392157,2008
13121009404,22,252.9176470588235,2008
13121009404,41,41.6078431372549,2008
13121009404,23,211.0078431372549,2008
13121009404,81,2.0,2008
13121009404,42,283.37254901960785,2008
13121009404,43,139.32941176470587,2008
13121009404,21,600.764705882353,2008
13121009403,24,181.5843137254902,2008
13121009403,22,113.96078431372551,2008
13121009403,42,26.015686274509804,2008
13121009403,23,273.07450980392156,2008
13121009403,41,7.0,2008
13121009403,43,12.0,2008
13121009403,21,95.60000000000001,2008
13121010212,71,20.00392156862745,2008
13121010212,24,93.9921568627451,2008
13121010212,21,720.9843137254902,2008
13121010212,22,459.0,2008
13121010212,42,408.0,2008
13121010212,23,350.0,2008
13121010212,43,343.0,2008
13121010212,81,11.0,2008
13121010212,41,281.0,2008
13121010212,31,3.0,2008
13121010212,11,48.0,2008
13121010212,52,1.0,2008
13121010114,71,29.0,2008
13121010114,24,101.73725490196078,2008
13121010114,90,2.67843137254902,2008
13121010114,22,543.0196078431372,2008
13121010114,23,340.7803921568627,2008
13121010114,41,289.2980392156863,2008
13121010114,81,18.0,2008
13121010114,42,224.8901960784314,2008
13121010114,43,459.0,2008
13121010114,21,1283.3333333333335,2008
13121010114,52,1.0,2008
13121010115,31,3.0,2008
13121010115,11,9.0,2008
13121010115,95,1.7176470588235295,2008
13121010115,52,3.0,2008
13121010115,71,16.0,2008
13121010115,24,230.49019607843135,2008
13121010115,90,28.16862745098039,2008
13121010115,22,538.4235294117649,2008
13121010115,42,362.85490196078433,2008
13121010115,23,498.1372549019609,2008
13121010115,81,18.294117647058822,2008
13121010115,41,242.37647058823532,2008
13121010115,43,288.6941176470589,2008
13121010115,21,540.6352941176472,2008
13121010113,71,5.0,2008
13121010113,24,101.0078431372549,2008
13121010113,22,342.0,2008
13121010113,42,71.0,2008
13121010113,23,376.0,2008
13121010113,41,136.0,2008
13121010113,43,82.0,2008
13121010113,21,430.0,2008
13121010113,31,7.0,2008
13121010118,71,7.996078431372549,2008
13121010118,24,54.0,2008
13121010118,21,367.043137254902,2008
13121010118,22,389.21176470588233,2008
13121010118,42,57.0,2008
13121010118,23,339.0078431372549,2008
13121010118,81,6.631372549019608,2008
13121010118,41,99.86666666666667,2008
13121010118,43,21.32941176470588,2008
13121010118,11,16.0,2008
13121010117,71,3.003921568627451,2008
13121010117,24,71.0,2008
13121010117,21,268.9294117647059,2008
13121010117,22,168.8,2008
13121010117,41,179.1686274509804,2008
13121010117,81,3.364705882352941,2008
13121010117,23,174.01176470588237,2008
13121010117,42,35.0,2008
13121010117,43,15.662745098039215,2008
13121010117,31,5.0,2008
13121010117,52,3.0,2008
13121010120,71,6.901960784313726,2008
13121010120,24,1.0,2008
13121010120,21,231.17254901960786,2008
13121010120,43,74.0,2008
13121010120,41,73.84705882352941,2008
13121010120,23,93.0,2008
13121010120,81,2.0,2008
13121010120,42,89.0,2008
13121010120,22,170.76862745098038,2008
13121010120,11,49.41176470588235,2008
13121010120,31,0.22745098039215686,2008
13121010516,31,4.0,2008
13121010516,11,8.0,2008
13121010516,95,13.211764705882354,2008
13121010516,52,19.0,2008
13121010516,71,22.0,2008
13121010516,24,175.92549019607844,2008
13121010516,90,410.4980392156863,2008
13121010516,22,1634.7058823529412,2008
13121010516,41,705.4901960784314,2008
13121010516,23,441.4901960784314,2008
13121010516,81,220.74117647058824,2008
13121010516,42,1208.811764705882,2008
13121010516,43,297.1333333333334,2008
13121010516,21,1838.2470588235299,2008
13121010515,52,94.88235294117646,2008
13121010515,11,174.83137254901962,2008
13121010515,95,45.0,2008
13121010515,31,8.0,2008
13121010515,71,151.0,2008
13121010515,24,254.7019607843137,2008
13121010515,90,1201.8549019607844,2008
13121010515,43,545.9411764705881,2008
13121010515,41,1888.250980392157,2008
13121010515,23,614.6823529411765,2008
13121010515,81,1004.0,2008
13121010515,42,2173.121568627451,2008
13121010515,22,1184.3686274509803,2008
13121010515,21,1366.0862745098038,2008
13121011419,31,32.0,2008
13121011419,11,57.0,2008
13121011419,52,7.0,2008
13121011419,71,33.0,2008
13121011419,24,254.0,2008
13121011419,90,2.0,2008
13121011419,22,1302.0,2008
13121011419,42,487.0,2008
13121011419,23,692.0,2008
13121011419,81,158.0,2008
13121011419,41,610.0,2008
13121011419,43,417.0,2008
13121011419,21,1364.5176470588235,2008
13121011800,21,31.0,2008
13121011800,23,440.9450980392158,2008
13121011800,24,626.3882352941175,2008
13121011800,22,240.0,2008
13121011800,11,3.0,2008
13121011800,31,3.0,2008
13121010204,31,7.0,2008
13121010204,11,517.6862745098039,2008
13121010204,95,5.0,2008
13121010204,52,5.0,2008
13121010204,71,37.0,2008
13121010204,24,84.0,2008
13121010204,90,24.0,2008
13121010204,43,966.4078431372549,2008
13121010204,41,2082.529411764706,2008
13121010204,23,240.70588235294116,2008
13121010204,81,15.0,2008
13121010204,42,1039.858823529412,2008
13121010204,22,806.2117647058824,2008
13121010204,21,2564.066666666667,2008
13121002900,23,195.33333333333334,2008
13121002900,24,140.3607843137255,2008
13121002900,22,98.35294117647058,2008
13121002900,21,18.0,2008
13121010206,31,15.0,2008
13121010206,11,176.7843137254903,2008
13121010206,52,14.0,2008
13121010206,71,79.9921568627451,2008
13121010206,24,139.0,2008
13121010206,90,58.62352941176471,2008
13121010206,22,1573.0,2008
13121010206,42,1585.4980392156863,2008
13121010206,23,501.9137254901961,2008
13121010206,81,53.0,2008
13121010206,41,4389.87450980392,2008
13121010206,43,2093.588235294117,2008
13121010206,21,2676.0,2008
13121010106,71,18.0,2008
13121010106,24,22.211764705882352,2008
13121010106,21,1320.3058823529414,2008
13121010106,22,549.9607843137255,2008
13121010106,41,2617.823529411765,2008
13121010106,23,195.0,2008
13121010106,42,623.2941176470588,2008
13121010106,81,27.0,2008
13121010106,43,467.9019607843137,2008
13121010106,52,8.0,2008
13121010106,11,211.93333333333334,2008
13121010106,31,4.0,2008
13121006602,22,116.92941176470588,2008
13121006602,42,9.0,2008
13121006602,23,50.22745098039215,2008
13121006602,24,36.180392156862744,2008
13121006602,43,8.0,2008
13121006602,21,234.98039215686273,2008
13121009601,23,216.0,2008
13121009601,24,161.0,2008
13121009601,22,95.0156862745098,2008
13121009601,21,150.0,2008
13121009603,71,5.0,2008
13121009603,24,360.9764705882353,2008
13121009603,22,254.9764705882353,2008
13121009603,23,273.9843137254902,2008
13121009603,41,14.0,2008
13121009603,42,45.0,2008
13121009603,43,47.0,2008
13121009603,21,394.0,2008
13121009801,71,3.0,2008
13121009801,24,109.0,2008
13121009801,21,1577.7647058823525,2008
13121009801,43,785.5921568627451,2008
13121009801,42,1028.290196078431,2008
13121009801,23,342.53333333333336,2008
13121009801,81,19.0,2008
13121009801,41,176.9294117647059,2008
13121009801,22,633.2352941176472,2008
13121009801,52,7.0,2008
13121009801,31,1.0,2008
13121010119,71,33.0,2008
13121010119,24,334.0,2008
13121010119,22,336.0470588235294,2008
13121010119,42,40.0,2008
13121010119,23,536.0392156862745,2008
13121010119,41,27.0,2008
13121010119,43,13.0,2008
13121010119,21,242.01960784313727,2008
13121010119,31,1.0,2008
13121010121,71,3.0,2008
13121010121,24,186.0,2008
13121010121,21,405.0,2008
13121010121,22,214.0,2008
13121010121,41,208.0,2008
13121010121,42,228.0,2008
13121010121,23,216.0,2008
13121010121,43,190.0,2008
13121010121,31,1.0,2008
13121010121,11,1.0,2008
13121010121,52,7.0,2008
13121010123,71,3.0,2008
13121010123,24,147.0,2008
13121010123,90,14.0,2008
13121010123,21,689.0117647058823,2008
13121010123,22,357.0,2008
13121010123,43,156.0,2008
13121010123,41,334.0,2008
13121010123,23,281.9686274509804,2008
13121010123,81,8.0,2008
13121010123,42,137.0,2008
13121010123,95,2.0,2008
13121010123,11,10.0,2008
13121011505,31,2.0,2008
13121011505,11,101.0,2008
13121011505,52,3.0,2008
13121011505,71,17.0,2008
13121011505,24,38.0,2008
13121011505,90,7.0,2008
13121011505,22,1249.0039215686274,2008
13121011505,41,483.0,2008
13121011505,81,58.0,2008
13121011505,23,238.0,2008
13121011505,42,185.0,2008
13121011505,43,143.9921568627451,2008
13121011505,21,964.9921568627451,2008
13121011422,95,26.0,2008
13121011422,11,632.843137254902,2008
13121011422,31,9.0,2008
13121011422,71,23.0,2008
13121011422,24,28.0,2008
13121011422,90,122.52941176470588,2008
13121011422,22,478.6039215686274,2008
13121011422,23,250.94509803921568,2008
13121011422,41,462.82352941176464,2008
13121011422,81,38.05098039215686,2008
13121011422,42,257.1294117647059,2008
13121011422,43,244.90980392156865,2008
13121011422,21,1071.3607843137252,2008
13121011424,71,44.21176470588235,2008
13121011424,24,43.99607843137255,2008
13121011424,21,1751.0,2008
13121011424,22,886.8117647058824,2008
13121011424,42,100.00392156862745,2008
13121011424,23,330.0431372549019,2008
13121011424,81,133.0,2008
13121011424,41,543.0,2008
13121011424,43,88.0,2008
13121011424,11,1.0,2008
13121011424,31,4.0,2008
13121011626,31,16.0,2008
13121011626,11,27.0,2008
13121011626,95,1.0,2008
13121011626,52,24.0,2008
13121011626,71,61.0,2008
13121011626,24,133.0,2008
13121011626,90,56.0,2008
13121011626,22,1319.6431372549018,2008
13121011626,41,223.0,2008
13121011626,23,608.8117647058824,2008
13121011626,81,230.0,2008
13121011626,42,176.0,2008
13121011626,43,134.0,2008
13121011626,21,1632.0,2008
13121011900,23,172.09411764705882,2008
13121011900,24,537.1490196078431,2008
13121011900,22,61.08627450980392,2008
13121011900,21,8.0,2008
13121012300,41,1.0,2008
13121012300,23,572.0862745098038,2008
13121012300,24,675.1294117647059,2008
13121012300,22,512.6078431372548,2008
13121012300,21,415.84705882352944,2008
13121010800,24,1075.0627450980394,2008
13121010800,22,919.9921568627451,2008
13121010800,42,94.65490196078431,2008
13121010800,23,562.5686274509804,2008
13121010800,81,1.0,2008
13121010800,41,58.56078431372549,2008
13121010800,43,30.470588235294116,2008
13121010800,21,957.2509803921569,2008
13121011418,31,8.0,2008
13121011418,11,222.23137254901962,2008
13121011418,52,25.0,2008
13121011418,71,71.0,2008
13121011418,24,21.0,2008
13121011418,90,2.0,2008
13121011418,22,1260.070588235294,2008
13121011418,23,233.0313725490196,2008
13121011418,41,2237.698039215686,2008
13121011418,81,135.0,2008
13121011418,42,1609.5882352941176,2008
13121011418,43,986.7529411764704,2008
13121011418,21,2824.4666666666667,2008
13121009102,24,332.4980392156862,2008
13121009102,22,168.78039215686275,2008
13121009102,23,248.41176470588232,2008
13121009102,41,154.7058823529412,2008
13121009102,42,22.79607843137255,2008
13121009102,43,97.46274509803922,2008
13121009102,21,331.47843137254904,2008
13121001202,23,59.0,2008
13121001202,24,244.95294117647057,2008
13121001202,22,1.0,2008
13121001202,21,3.0,2008
13121001201,23,120.99607843137255,2008
13121001201,24,94.0,2008
13121001201,22,116.0,2008
13121001201,21,31.0,2008
13121001001,41,13.0,2008
13121001001,23,163.0,2008
13121001001,81,2.0,2008
13121001001,24,322.0,2008
13121001001,22,60.0,2008
13121001001,21,29.0,2008
13121008903,24,150.5176470588235,2008
13121008903,21,192.26666666666662,2008
13121008903,22,228.28235294117647,2008
13121008903,42,75.5137254901961,2008
13121008903,23,244.58823529411762,2008
13121008903,41,41.82745098039216,2008
13121008903,43,12.866666666666667,2008
13121008903,11,9.95686274509804,2008
13121004300,23,125.35294117647061,2008
13121004300,24,129.50588235294117,2008
13121004300,22,47.45882352941176,2008
13121004300,21,13.0,2008
13121980000,23,444.20784313725494,2008
13121980000,24,1360.549019607843,2008
13121980000,22,284.1333333333333,2008
13121980000,21,245.82745098039217,2008
13121980000,31,1.0,2008
13121011616,31,54.0,2008
13121011616,11,15.0,2008
13121011616,52,18.0,2008
13121011616,71,120.0,2008
13121011616,24,480.0,2008
13121011616,90,5.0,2008
13121011616,22,949.0,2008
13121011616,42,454.0,2008
13121011616,23,947.0,2008
13121011616,81,13.0,2008
13121011616,41,711.9960784313726,2008
13121011616,43,217.0,2008
13121011616,21,808.0,2008
13121011427,71,62.78823529411764,2008
13121011427,24,107.0,2008
13121011427,90,71.63529411764705,2008
13121011427,21,2485.4588235294123,2008
13121011427,22,1232.4431372549018,2008
13121011427,41,386.156862745098,2008
13121011427,23,471.10196078431375,2008
13121011427,81,84.0,2008
13121011427,42,356.25882352941176,2008
13121011427,43,134.1607843137255,2008
13121011427,11,113.0,2008
13121011427,31,5.0,2008
13121007603,71,5.0,2008
13121007603,24,271.03921568627453,2008
13121007603,21,1076.6235294117644,2008
13121007603,22,492.45098039215685,2008
13121007603,41,84.29411764705881,2008
13121007603,23,452.81960784313725,2008
13121007603,81,22.0,2008
13121007603,42,69.32156862745096,2008
13121007603,43,41.721568627450985,2008
13121007603,11,3.0,2008
13121007603,31,0.25882352941176473,2008
13121007704,52,18.0,2008
13121007704,95,2.0,2008
13121007704,11,37.0,2008
13121007704,31,1.9019607843137254,2008
13121007704,71,9.0,2008
13121007704,24,201.90588235294118,2008
13121007704,90,44.0,2008
13121007704,22,582.9960784313726,2008
13121007704,23,312.93333333333334,2008
13121007704,41,1489.0,2008
13121007704,81,70.0,2008
13121007704,42,1430.992156862745,2008
13121007704,43,772.0,2008
13121007704,21,1048.0156862745098,2008
13121007604,71,13.0,2008
13121007604,24,47.0,2008
13121007604,90,11.0,2008
13121007604,21,170.5529411764706,2008
13121007604,22,120.47450980392158,2008
13121007604,42,228.69803921568626,2008
13121007604,23,144.45098039215688,2008
13121007604,81,5.0,2008
13121007604,41,79.0156862745098,2008
13121007604,43,55.0,2008
13121007604,11,0.3607843137254902,2008
13121007604,31,1.1254901960784314,2008
13121007703,31,6.094117647058823,2008
13121007703,11,8.0,2008
13121007703,52,2.0,2008
13121007703,71,2.0,2008
13121007703,24,76.09019607843138,2008
13121007703,90,5.0,2008
13121007703,22,644.6784313725489,2008
13121007703,41,530.686274509804,2008
13121007703,23,231.06666666666666,2008
13121007703,81,74.0,2008
13121007703,42,806.9960784313726,2008
13121007703,43,355.6235294117647,2008
13121007703,21,1028.164705882353,2008
13121007706,52,267.10196078431375,2008
13121007706,11,736.0,2008
13121007706,95,36.0,2008
13121007706,31,6.0,2008
13121007706,71,153.21176470588236,2008
13121007706,24,296.0,2008
13121007706,90,279.04705882352937,2008
13121007706,22,1245.6549019607846,2008
13121007706,41,2773.5607843137254,2008
13121007706,23,794.4274509803922,2008
13121007706,81,111.59215686274513,2008
13121007706,42,2257.011764705882,2008
13121007706,43,703.8039215686275,2008
13121007706,21,2661.8745098039212,2008
13121011306,52,45.12941176470588,2008
13121011306,95,4.0,2008
13121011306,11,17.0,2008
13121011306,31,6.0,2008
13121011306,71,83.0,2008
13121011306,24,688.0,2008
13121011306,90,19.0,2008
13121011306,22,819.1254901960784,2008
13121011306,41,1777.8313725490195,2008
13121011306,23,597.8823529411766,2008
13121011306,81,240.38823529411764,2008
13121011306,42,798.0,2008
13121011306,43,321.47058823529414,2008
13121011306,21,1082.843137254902,2008
13121011305,71,21.0,2008
13121011305,24,181.74117647058821,2008
13121011305,21,610.8,2008
13121011305,22,466.44313725490196,2008
13121011305,42,207.2156862745098,2008
13121011305,23,377.9058823529412,2008
13121011305,43,103.48235294117647,2008
13121011305,81,20.39607843137255,2008
13121011305,41,142.81960784313725,2008
13121011305,52,11.0,2008
13121011305,11,6.4,2008
13121011305,31,5.0,2008
13121009501,71,9.0,2008
13121009501,24,47.0,2008
13121009501,21,1610.2901960784313,2008
13121009501,22,396.35294117647055,2008
13121009501,42,903.3019607843137,2008
13121009501,43,602.1019607843137,2008
13121009501,23,120.3294117647059,2008
13121009501,81,19.0,2008
13121009501,41,126.99607843137255,2008
13121009501,31,1.0,2008
13121009501,11,3.0,2008
13121009501,52,3.0,2008
13121008902,71,27.0,2008
13121008902,24,1982.1372549019611,2008
13121008902,21,772.592156862745,2008
13121008902,22,969.1098039215686,2008
13121008902,41,234.0,2008
13121008902,23,1580.2431372549022,2008
13121008902,81,8.0,2008
13121008902,42,77.0,2008
13121008902,43,26.0,2008
13121008902,11,188.0,2008
13121011417,52,9.0,2008
13121011417,11,60.0,2008
13121011417,31,5.0,2008
13121011417,71,30.0,2008
13121011417,24,182.0,2008
13121011417,90,4.0,2008
13121011417,22,1125.0274509803921,2008
13121011417,41,744.0,2008
13121011417,23,464.0,2008
13121011417,81,406.0,2008
13121011417,42,950.0,2008
13121011417,43,527.0039215686274,2008
13121011417,21,1851.4117647058824,2008
13121011506,31,4.0,2008
13121011506,11,256.321568627451,2008
13121011506,95,53.0,2008
13121011506,52,5.0,2008
13121011506,71,35.372549019607845,2008
13121011506,24,59.0,2008
13121011506,90,77.0,2008
13121011506,22,1715.450980392157,2008
13121011506,41,2407.1137254901955,2008
13121011506,23,244.0,2008
13121011506,81,249.86666666666667,2008
13121011506,42,543.5960784313726,2008
13121011506,43,594.0235294117646,2008
13121011506,21,3657.980392156863,2008
13121011416,31,22.0,2008
13121011416,11,30.0,2008
13121011416,52,9.0,2008
13121011416,71,22.929411764705883,2008
13121011416,24,240.0,2008
13121011416,90,68.97647058823529,2008
13121011416,22,1354.1686274509805,2008
13121011416,41,1020.6,2008
13121011416,23,603.6313725490196,2008
13121011416,81,133.0,2008
13121011416,42,227.56470588235294,2008
13121011416,43,342.7686274509804,2008
13121011416,21,1429.3686274509805,2008
13121011421,71,11.0,2008
13121011421,24,942.0509803921568,2008
13121011421,90,11.11764705882353,2008
13121011421,21,449.60784313725486,2008
13121011421,22,528.9529411764706,2008
13121011421,42,75.99215686274509,2008
13121011421,23,767.6666666666666,2008
13121011421,81,6.035294117647059,2008
13121011421,41,202.04313725490192,2008
13121011421,43,91.46666666666667,2008
13121011421,11,1.0,2008
13121011421,31,11.0,2008
13121011426,24,2.0,2008
13121011426,43,26.38823529411765,2008
13121011426,23,98.52156862745099,2008
13121011426,41,133.00392156862745,2008
13121011426,81,4.219607843137255,2008
13121011426,42,14.517647058823531,2008
13121011426,22,426.7137254901961,2008
13121011426,21,406.9333333333333,2008
13121011610,52,3.0,2008
13121011610,11,11.0,2008
13121011610,31,1.0,2008
13121011610,71,2.0,2008
13121011610,24,94.99607843137255,2008
13121011610,90,1.8,2008
13121011610,22,1125.9529411764704,2008
13121011610,42,258.0,2008
13121011610,81,86.0,2008
13121011610,23,220.98039215686276,2008
13121011610,41,319.956862745098,2008
13121011610,43,152.0470588235294,2008
13121011610,21,1560.4470588235297,2008
13121011618,31,5.0,2008
13121011618,11,34.0,2008
13121011618,52,1.0,2008
13121011618,71,69.0,2008
13121011618,24,429.0,2008
13121011618,90,322.4509803921568,2008
13121011618,22,908.0627450980392,2008
13121011618,42,290.5882352941177,2008
13121011618,23,975.6352941176472,2008
13121011618,81,15.690196078431372,2008
13121011618,41,721.7294117647057,2008
13121011618,43,102.83137254901962,2008
13121011618,21,693.8235294117648,2008
13121011625,71,33.0,2008
13121011625,24,277.0,2008
13121011625,90,323.9411764705883,2008
13121011625,21,1182.6588235294116,2008
13121011625,43,197.64705882352942,2008
13121011625,41,504.3176470588236,2008
13121011625,23,688.0039215686274,2008
13121011625,81,57.0,2008
13121011625,42,285.7647058823529,2008
13121011625,22,1405.6509803921567,2008
13121011625,11,50.325490196078434,2008
13121011625,31,4.0,2008
13121011612,52,5.0,2008
13121011612,11,177.73333333333335,2008
13121011612,31,3.0,2008
13121011612,71,39.48235294117647,2008
13121011612,24,115.0,2008
13121011612,90,135.21568627450978,2008
13121011612,22,1546.1647058823528,2008
13121011612,41,685.1098039215686,2008
13121011612,23,482.0,2008
13121011612,81,554.4117647058822,2008
13121011612,42,527.0274509803921,2008
13121011612,43,290.91372549019604,2008
13121011612,21,2264.772549019608,2008
13121007705,71,1.0,2008
13121007705,24,326.02745098039213,2008
13121007705,21,587.1176470588234,2008
13121007705,22,373.5882352941177,2008
13121007705,41,239.58431372549015,2008
13121007705,23,339.21176470588244,2008
13121007705,81,15.101960784313725,2008
